X,Y,OBJECTID_1,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink
-13201379.0365,4515488.7548,2295,H0536,Upper Gorge,407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),1501 Gorge Road,Bishop,Inyo,CA,93514,37.5,Unit 1,WAT,2021,-118.5900056,37.5460062342003,https://repository.energy.ca.gov/powerplantsgeneration/H0536_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0536_monthly.png
-13281949.2342,4375351.0794,2296,S9321,ImModo California 1 LLC_(Alta 3),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.31378,36.5412259999594,https://repository.energy.ca.gov/powerplantsgeneration/S9321_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13178001.3201,4180654.3924,2297,B0002,Tehachapi Storage Project,59661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,14556 E Tehachapi Blvd,Tehachapi,Kern,CA,93561,,,,,-118.38,35.1233339518929,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13281949.2342,4375351.0794,2298,S9322,ImModo California 1 LLC_(Alta 4),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.31378,36.5412259999594,https://repository.energy.ca.gov/powerplantsgeneration/S9322_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13432869.8718,4422187.9773,2299,S0586,CED Oro Loma 1 & 2,59915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CED California Holdings LLC,Pacific Gas & Electric (PG&E),CED California Holdings LLC,CED California Holdings LLC,9575 N. Russell,Firebaugh,Fresno,CA,93622,20,Unit 1,SUN,2021,-120.66952315,36.8785231309182,https://repository.energy.ca.gov/powerplantsgeneration/S0586_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0586_monthly.png
-13116699.7004,4015384.8938,2300,H0539,Valley View,487,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,4226 Valley View,Yorba Linda,Orange,CA,92686,4.1,1,WAT,2021,-117.82931818,33.9000188917875,https://repository.energy.ca.gov/powerplantsgeneration/H0539_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13553160.6639,4482017.3339,2301,B0003,Yerba Buena Battery,59257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,Yerba Buena Road,San Jose,Santa Clara,CA,95121,,,,,-121.75011373,37.3072277683345,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13137307.8123,4200558.0617,2302,S0587,Beacon Solar 1,59315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Not Available,S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),29956 Highway 14,Cantil,Kern,CA,93519,56,Unit 1,SUN,2021,-118.014444,35.2694439993893,https://repository.energy.ca.gov/powerplantsgeneration/S0587_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0587_monthly.png
-13281949.2342,4375351.0794,2303,S9323,ImModo California 1 LLC_(Alta 5),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.31378,36.5412259999594,https://repository.energy.ca.gov/powerplantsgeneration/S9323_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13182100.1222,4030321.0901,2304,H0541,Venice,72,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,3815 Sepulveda Boulevard,Culver City,Los Angeles,CA,90230,10.12,1,WAT,2021,-118.41682017,34.0113122798834,https://repository.energy.ca.gov/powerplantsgeneration/H0541_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0541_monthly.png
-13117030.6062,3987387.3469,2305,B0004,Millikan Avenue BESS,60760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Not Available,Not Available,Not Available,2692 Richter Avenue,Irvine,Orange,CA,92606,,,,,-117.83229076,33.6910103773955,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13281949.2342,4375351.0794,2306,S9324,ImModo California 1 LLC_(Alta 6),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.31378,36.5412259999594,https://repository.energy.ca.gov/powerplantsgeneration/S9324_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13504581.4452,4767988.4577,2307,H0544,Browns Valley (Rated 0.995MW) NO REPORT REQUIRED,Missing,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Browns Valley Irrigation District,Pacific Gas & Electric (PG&E),Browns Valley Irrigation District,Browns Valley Irrigation District,NO REPORT REQUIRED 9370 Browns Valley School Road,Browns Valley,Yuba,CA,95918,,,,,-121.31371918,39.3226089734567,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13396093.9935,4377049.2459,2308,S0588,Buford Giffen Solar,59522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,30336 West Mountain Avenue,Cantua Creek,Fresno,CA,93608,20,Unit 1,SUN,2021,-120.33915982,36.5534812436677,https://repository.energy.ca.gov/powerplantsgeneration/S0588_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0588_monthly.png
-13251467.3028,4314902.8236,2309,S9325,ImModo California 1 LLC_(East Orosi 1),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.03995615,36.1037224545573,https://repository.energy.ca.gov/powerplantsgeneration/S9325_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13086682.496,4029426.6054,2310,B0005,Mira Loma BESS A,60661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,13568 Milliken Ave,Ontario,San Bernardino,CA,91761,,,,,-117.55966905,34.0046513462928,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13251338.8428,4314613.7886,2311,S9326,ImModo California 1 LLC_(East Orosi 2),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.03880218,36.1016246241803,https://repository.energy.ca.gov/powerplantsgeneration/S9326_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13566176.3403,4932879.1938,2312,H0545,Volta #1,290,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Manton-Viola Road,Unincorporated,Shasta,CA,96059,9,1,WAT,2021,-121.86703554,40.4590708963332,https://repository.energy.ca.gov/powerplantsgeneration/H0545_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13130110.1563,4109638.4476,2313,S0589,Little Rock Pham Solar,60026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,10100 East Avenue P,Palmdale,Los Angeles,CA,93591,3,Unit 1,SUN,2021,-117.94978636,34.5998795757189,https://repository.energy.ca.gov/powerplantsgeneration/S0589_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13086604.5614,4029426.6053,2314,B0006,Mira Loma BESS B,60661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,13568 Milliken Ave,Ontario,San Bernardino,CA,91761,,,,,-117.55896895,34.0046513455481,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13251178.2678,4314353.9491,2315,S9327,ImModo California 1 LLC_(East Orosi 3),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Tulare,CA,,1.5,Unit 1,SUN,2021,-119.03735971,36.0997386483773,https://repository.energy.ca.gov/powerplantsgeneration/S9327_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13565633.2599,4931834.436,2316,H0546,Volta #2,180,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Manton-Viola Road,Unincorporated,Shasta,CA,96059,1,931,WAT,2021,-121.86215696,40.4519295880299,https://repository.energy.ca.gov/powerplantsgeneration/H0546_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13773065.6533,4942740.9546,2317,H0547,Baker Station Hydro,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Bridgeville,Humboldt,CA,95526,1.5,Unit 1,WAT,2021,-123.72555386,40.5264422996545,https://repository.energy.ca.gov/powerplantsgeneration/H0547_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13419508.4807,4639057.7848,2318,H0558,West Point,291,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Red Corral Road,Pioneer,Amador,CA,95666,14,Unit 586,WAT,2021,-120.54949574,38.4209077025817,https://repository.energy.ca.gov/powerplantsgeneration/H0558_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0558_monthly.png
-13640945.5036,4953171.7528,2319,H0564,Whiskeytown,7189,1,1,0,1,0,0,0,0,0,0,0,0,0,0,City of Redding Electric Utility,City of Redding Electric Utility,City of Redding Electric Utility,City of Redding Electric Utility,Page Bar Road on Whiskeytown Lake,Redding,Shasta,CA,96001,3.5,1,WAT,2021,-122.53869836,40.5976275039144,https://repository.energy.ca.gov/powerplantsgeneration/H0564_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13445988.685,4688109.9478,2320,H0565,White Rock,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),,Placerville,El Dorado,CA,95709,266,"Unit 1, Unit 2",WAT,2021,-120.78737146,38.7653111684038,https://repository.energy.ca.gov/powerplantsgeneration/H0565_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0565_monthly.png
-13223441.6641,4121181.9357,2321,H0567,William E. Warne,6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California Department of Water Resources,Southern California Edison (SCE),California Department of Water Resources,California Department of Water Resources,31849 North Lake Hughes Road,Castaic,Los Angeles,CA,91310,74.28,"1, 2",WAT,2021,-118.78819756,34.6851925263678,https://repository.energy.ca.gov/powerplantsgeneration/H0567_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0567_monthly.png
-13480627.1873,4705896.2973,2322,H0569,Wise,292,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),10850 Wise Road,Auburn,Placer,CA,95603,17.1,"Unit 1, Unit 2",WAT,2021,-121.09853442,38.8897836308115,https://repository.energy.ca.gov/powerplantsgeneration/H0569_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0569_monthly.png
-13303205.8469,4460178.3923,2323,H0570,Wishon Powerhouse,293,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),County Road 222,North Fork,Madera,CA,93643,18,"1, 2, 3, 4",WAT,2021,-119.5047314,37.1510229163678,https://repository.energy.ca.gov/powerplantsgeneration/H0570_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0570_monthly.png
-13477381.9798,4751227.3611,2324,H0571,U-S Wolf Creek (Less than 1MW),853,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Nevada Irrigation District,Nevada Irrigation District,Nevada Irrigation District,Nevada Irrigation District,,Nevada City,Nevada,CA,95959,,,,,-121.06938222,39.2060344779389,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13492375.5999,4801330.0885,2325,H0573,Woodleaf,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Feather Water and Power,Pacific Gas & Electric (PG&E),South Feather Water and Power,South Feather Water and Power,Powerhouse Road,Woodleaf,Butte,CA,95919,59,1,WAT,2021,-121.2040722,39.5539253041675,https://repository.energy.ca.gov/powerplantsgeneration/H0573_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0573_monthly.png
-13644059.0494,4710727.3707,2326,H0576,Clear Lake,50128,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Yolo County Flood Control & Water Conservation District,Pacific Gas & Electric (PG&E),Yolo County Flood Control & Water Conservation District,Yolo County Flood Control & Water Conservation District,18222 Dam Road,Clearlake,Lake,CA,95422,0,,,2021,-122.56666782,38.9235548641165,https://repository.energy.ca.gov/powerplantsgeneration/H0576_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13115599.5603,4016903.7247,2327,H0577,Yorba Linda,6647,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,3972 Valley View,Yorba Linda,Orange,CA,92686,0,,,2021,-117.81943545,33.9113427336039,https://repository.energy.ca.gov/powerplantsgeneration/H0577_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13438387.3889,4529170.1367,2328,H0599,Stone Drop,499,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Modesto Irrigation District,Modesto Irrigation District,Modesto Irrigation District,Modesto Irrigation District,,Waterford,Stanislaus,CA,95386,0.6,1,WAT,2001,-120.71908785,37.6433870870351,https://repository.energy.ca.gov/powerplantsgeneration/H0599_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13391660.1794,4552521.6692,2329,H0601,Moccasin,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SF Public Utilities Commission,Pacific Gas & Electric (PG&E),SF Public Utilities Commission,SF Public Utilities Commission,Junction of Highway 120 & Highway 49,Moccasin,Tuolumne,CA,95347,100,"UNIT 1, UNIT 2",WAT,2021,-120.29933019,37.8093032231674,https://repository.energy.ca.gov/powerplantsgeneration/H0601_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0601_monthly.png
-13032240.7086,3986059.1109,2330,H0611,Diamond Valley Lake (Pumping-Generating),7942,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Metropolitan Water District,Southern California Edison (SCE),Metropolitan Water District,Metropolitan Water District,33552 Newport Road,Winchester,Riverside,CA,92576,29.7,Units,WAT,2021,-117.07061015,33.681082099322,https://repository.energy.ca.gov/powerplantsgeneration/H0611_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0611_monthly.png
-13037039.9946,3886944.5722,2331,H0612,Rancho Penasquitos,56615,1,1,0,1,0,0,0,1,221210,0,0,0,0,0,San Diego County Water Authority,San Diego Gas & Electric,San Diego County Water Authority,San Diego County Water Authority,12298 Alemania Road,San Diego,San Diego,CA,92129,4.65,RPHES-GEN,WAT,2021,-117.11372287,32.9369986629158,https://repository.energy.ca.gov/powerplantsgeneration/H0612_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13037606.3286,3902990.5758,2332,H0613,Lake Hodges Station (Olivenhain Pumped Storage),57729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,San Diego County Water Authority,San Diego Gas & Electric,San Diego County Water Authority,San Diego County Water Authority,18963 Lake Drive,Escondido,San Diego,CA,92029,40,"Unit 1, Unit 2",WAT,2021,-117.11881033,33.0578912035113,https://repository.energy.ca.gov/powerplantsgeneration/H0613_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0613_monthly.png
-13051826.0336,3904350.6453,2333,H0615,David C. McCollom WTP (Two 373 kW Gens),56615,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Olivenhain Municipal Water District,San Diego Gas & Electric,Olivenhain Municipal Water District,Olivenhain Municipal Water District,1966 Olivenhain Road,Encinitas,San Diego,CA,92024,,,,,-117.24654812,33.0681305149318,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13179208.841,4054947.5047,2334,H0616,North Hollywood Pumping Plant,57854,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),11803 Vanowen St.,North Hollywood,Los Angeles,CA,91605,1,Unit 1,WAT,2021,-118.39084734,34.1944917123654,https://repository.energy.ca.gov/powerplantsgeneration/H0616_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13424785.4952,4803033.2637,2335,H0623,Middle Haypress Hydroelectric,10253,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Grey Rock LLC,Pacific Gas & Electric (PG&E),Grey Rock LLC,Grey Rock LLC,End of Wild Plum Road,Sierra City,Sierra,CA,96125,5,U GEN,WAT,2021,-120.59689996,39.5657209024376,https://repository.energy.ca.gov/powerplantsgeneration/H0623_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
-13325733.6892,4439451.5793,2336,H0626,Quinten Luallen,Missing,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Friant Power Authority,Pacific Gas & Electric (PG&E),Friant Power Authority,Friant Power Authority,Road 145,Friant,Madera,CA,93626,7.3,RO2,WAT,2021,-119.70710245,37.0024735892432,https://repository.energy.ca.gov/powerplantsgeneration/H0626_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data
