"CompanyName","CECPlantID","PlantName","City","County","State"
"Not Available","S9282","Toro Power 1  LLC","Unincorporated","San Bernardino","CA"
"Not Available","S9283","Drew Energy  LLC","Unincorporated","San Bernardino","CA"
"Not Available","S9284","Toro Power 2  LLC","Unincorporated","San Bernardino","CA"
"S-Power (Sustainable Power Group)","S9285","Victor Mesa Linda C2","Victorville","San Bernardino","CA"
"Not Available","S9286","Desert Green Solar Farm LLC","Borrego Springs","San Diego","CA"
"Not Available","S9287","LanWest Solar Farm LLC","Boulevard","San Diego","CA"
"Not Available","S9288","Descanso Solar - CRE","Unincorporated","San Diego","CA"
"Not Available","S9289","Foothill Farmington 2MW PV Project (2) (2012 PV RFO - 1)","Unincorporated","San Joaquin","CA"
"Not Available","S9290","Ecos Energy   LLC_(Bear Creek Solar Project)","Unincorporated","San Joaquin","CA"
"Not Available","S9292","Ecos Energy   LLC_(Vintner Solar Project)","Templeton","San Luis Obispo","CA"
"Not Available","S9293","Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2052_Cossa)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9294","Pristine Sun Fund 1  LLC_(2056_Jardine)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9295","Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2163_Bray)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9296","Pristine Sun Fund 1  LLC_(2059_Scherz)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9297","Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2103_Hill)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9298","Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2050_Gomez)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9299","Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta)","Unincorporated","San Luis Obispo","CA"
"Not Available","S9300","Ignite Solar LLC_(Achomawi)","Unincorporated","Shasta","CA"
"Not Available","S9301","Ignite Solar LLC_(Ahjumawi)","Unincorporated","Shasta","CA"
"Not Available","S9302","Pristine Sun Fund 5 LLC_(2113_Fritzjarrell)","Unincorporated","Shasta","CA"
"Not Available","S9303","GASNA 27P (GASNA 27P) - RAM 2","Unincorporated","Solano","CA"
"Not Available","S9304","Vaca Solar Millenium Fund LLC (Vaca Solar #100)","Unincorporated","Solano","CA"
"Not Available","S9305","Cloverdale Solar 1  LLC_(FSEC1)","Unincorporated","Sonoma","CA"
"Not Available","S9306","Cloverdale Solar 2  LLC_(FSEC2)","Unincorporated","Sonoma","CA"
"Not Available","S9307","Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1101)","Unincorporated","Sonoma","CA"
"Not Available","S9308","Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1102)","Unincorporated","Sonoma","CA"
"Not Available","S9309","Chalk Hill Solar Project  LLC_(CHSP)","Unincorporated","Sonoma","CA"
"Pristine Sun LLC","S9310","Pristine Sun Fund 1  LLC_(2127_Harris)","Live Oak","Butte","CA"
"Not Available","S9311","Pristine Sun Fund 8 Sutter PGE LLC_(2179_Smotherman)","Unincorporated","Sutter","CA"
"Not Available","S9312","Pristine Sun Fund 5 LLC_(2021_Doran)","Unincorporated","Tehama","CA"
"Not Available","S9313","Pristine Sun Fund 5 LLC_(2040_Alvares)","Unincorporated","Tehama","CA"
"Not Available","S9314","Pristine Sun Fund 5 LLC_(2119_Lvvorn)","Unincorporated","Tehama","CA"
"Not Available","S9315","Pristine Sun Fund 5 LLC_(2039_Flournoy)","Unincorporated","Tehama","CA"
"Not Available","S9316","Pristine Sun Fund 5 LLC_(2158_Stroing)","Unincorporated","Tehama","CA"
"Not Available","S9317","Pristine Sun Fund 5 LLC_(2020_Rolf)","Unincorporated","Tehama","CA"
"Not Available","S9318","Pristine Sun Fund 5 LLC_(2065_Rogers)","Unincorporated","Tehama","CA"
"Not Available","S9319","Pristine Sun Fund 5 LLC_(2041_Alvares)","Unincorporated","Tehama","CA"
"Not Available","S9320","ImModo California 1 LLC_(Alta 1)","Unincorporated","Tulare","CA"
"Not Available","S9321","ImModo California 1 LLC_(Alta 3)","Unincorporated","Tulare","CA"
"Not Available","S9322","ImModo California 1 LLC_(Alta 4)","Unincorporated","Tulare","CA"
"Not Available","S9323","ImModo California 1 LLC_(Alta 5)","Unincorporated","Tulare","CA"
"Not Available","S9324","ImModo California 1 LLC_(Alta 6)","Unincorporated","Tulare","CA"
"Not Available","S9325","ImModo California 1 LLC_(East Orosi 1)","Unincorporated","Tulare","CA"
"Not Available","S9326","ImModo California 1 LLC_(East Orosi 2)","Unincorporated","Tulare","CA"
"Not Available","S9327","ImModo California 1 LLC_(East Orosi 3)","Unincorporated","Tulare","CA"
"Not Available","S9401","Garnet Solar Power Generation Station 1","Palm Springs","Riverside","CA"
"Not Available","S9404","Putah Creek Solar Farm","Winters","Yolo","CA"
"Duke Energy Renewables","S9409","Highlander Solar 1 (SEPV8)","Twentynine Palms","San Bernardino","CA"
"Duke Energy Renewables","S9410","Highlander Solar 2 (SEPV9)","Twentynine Palms","San Bernardino","CA"
"Sacramento PV Energy LLC","S9412","Jurupa Valley Solar PV","Ontario","San Bernardino","CA"
"S-Power (Sustainable Power Group)","S9413","Lancaster Dry Farm Ranch B","Lancaster","Los Angeles","CA"
"Sacramento PV Energy LLC","S9414","Champagne Solar PV","Ontario","San Bernardino","CA"
"S-Power (Sustainable Power Group)","S9415","Lancaster Little Rock C Solar PV","Palmdale","Los Angeles","CA"
"Duke Energy Renewables","S9416","Pumpjack Solar 1 PV","Mckittrick","Kern","CA"
"Prim and Associates","T0001","Amedee Geothermal Venture I (800 kW)","Wendel","Lassen","CA"
"Geysers Power Company LLC","T0005","Bear Canyon #2 (Retired January 2016)","Middletown","Lake","CA"
"Geysers Power Company LLC","T0007","West Ford Flat #4","Middletown","Lake","CA"
"Coso Operating Company LLC","T0009","Coso Energy Developers (BLM)","Little Lake","Inyo","CA"
"Coso Operating Company LLC","T0010","Coso Finance Partners (NAVY I)","Little Lake","Inyo","CA"
"Coso Operating Company LLC","T0011","Coso Power Developers (NAVY II)","Little Lake","Inyo","CA"
"Del Ranch L P","T0012","Del Ranch Company (formerly A W Hoch)","Calipatria","Imperial","CA"
"Elmore LP","T0015","J J Elmore","Calipatria","Imperial","CA"
"Salton Sea 4 Fish Lake Pwr Gen","T0016","Salton Sea Unit 4","Calipatria","Imperial","CA"
"Salton Sea Power LLC","T0017","Salton Sea Unit 5","Calipatria","Imperial","CA"
"Ormat Nevada Inc","T0021","GEM II","Holtville","Imperial","CA"
"Ormat Nevada Inc","T0022","GEM III","Holtville","Imperial","CA"
"Geysers Power Company LLC","T0023","Aidlin #1","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0027","Quick Silver #16","Middletown","Lake","CA"
"Geysers Power Company LLC","T0028","Lakeview #17","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0029","Socrates #18","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0030","Grant #20","Middletown","Sonoma","CA"
"Heber Geothermal Co","T0033","Heber Geothermal Co","Heber","Imperial","CA"
"Leathers LP","T0034","J M Leathers","Calipatria","Imperial","CA"
"Mammoth Pacific LP","T0035","Mammoth Pacific I","Mammoth Lakes","Mono","CA"
"Mammoth Pacific LP","T0036","Mammoth Pacific II","Mammoth Lakes","Mono","CA"
"Mammoth Pacific LP","T0038","Ples I","Mammoth Lakes","Mono","CA"
"Northern California Power Agency","T0039","Geothermal 1","Middletown","Sonoma","CA"
"Northern California Power Agency","T0040","Geothermal 2","Middletown","Sonoma","CA"
"Ormat","T0043","Ormesa Geothermal II","Holtville","Imperial","CA"
"Geysers Power Company LLC","T0046","Sonoma #3","Middletown","Sonoma","CA"
"Salton Sea Power Generatn LP 1","T0047","Salton Sea Unit 1","Calipatria","Imperial","CA"
"Salton Sea Power Generatn LP 2","T0048","Salton Sea Unit 2","Calipatria","Imperial","CA"
"Salton Sea Power Generatn LP 3","T0049","Salton Sea Unit 3","Calipatria","Imperial","CA"
"Geysers Power Company LLC","T0050","Calistoga #19","Middletown","Lake","CA"
"Heber Geothermal Co","T0051","Second Imperial Geothermal Co SIGC Plant","Heber","Imperial","CA"
"Vulcan/BN Geothermal Power Co","T0053","Vulcan","Calipatria","Imperial","CA"
"Geysers Power Company LLC","T0055","McCabe #5-#6","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0056","Ridge Line #7-#8","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0057","Fumarole #9-#10","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0058","Eagle Rock #11","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0059","Cobb Creek #12","Middletown","Sonoma","CA"
"Geysers Power Company LLC","T0060","Big Geysers #13","Middletown","Lake","CA"
"Geysers Power Company LLC","T0061","Sulphur Springs #14","Middletown","Sonoma","CA"
"Ormesa Geothermal","T0062","Ormesa I","Holtville","Imperial","CA"
"Star Group 1E Geothermal Partn","T0063","Ormesa 1E (Retired 1/1/2015)","Holtville","Imperial","CA"
"Ormat","T0066","Ormesa 1H (Retired 1/1/2016)","Holtville","Imperial","CA"
"CE Turbo LLC","T0073","CE Turbo LLC","Calipatria","Imperial","CA"
"Terra-Gen Dixie Valley LLC","T0077","Dixie Valley Geothermal (Nevada)","Fallon","Churchill","NV"
"Bottle Rock Power LLC","T0080","Bottle Rock Power","Cobb","Lake","CA"
"North Brawley Geothermal","T0081","North Brawley","Brawley","Imperial","CA"
"Hudson Ranch Energy Services LLC","T0082","John L Featherstone Plant -formerly Hudson Ranch Power I LLC","Calipatria","Imperial","CA"
"Not Available","W0258","Cabazon Wind Partners, LLC","North Palm Springs","Riverside","CA"
"See WPRS for details","W0259","Mogul Energy","Tehachapi","Kern","CA"
"Mesa Wind Power Corporation","W0260","Mesa Wind Power Corporation","Whitewater","Riverside","CA"
"San Gorgornio Farms Inc","W0261","San Gorgonio Farms Wind Farm","Whitewater","Riverside","CA"
"See WPRS for details","W0262","Windland Inc Boxcar I","Mojave","Kern","CA"
"Ridgetop Energy LLC","W0265","Ridgetop Energy II (Cannon Energy Corp)","Mojave","Kern","CA"
"See WPRS for details","W0266","CTV Management Group - 6029 - Merged with W0463 - 12/31/2015","Tehachapi","Kern","CA"
"EUI Management PH Inc","W0268","Windparks Unlimited 1 and 2","Desert Hot Springs","Riverside","CA"
"FPL Energy Operating Services Inc","W0270","Terra-Gen Mojave Windfarms (TPC Wind Farms - Tehachapi Power Purchase Trust)","Mojave","Kern","CA"
"Not Available","W0271","Wind Stream Operations 6039 (Zond Systems  Inc - 6039)","Tehachapi","Kern","CA"
"Not Available","W0272","Wind Stream Operations 6040 (Zond Systems  Inc - 6040)","Tehachapi","Kern","CA"
"Not Available","W0273","Wind Stream Operations 6041 (Zond Systems  Inc - 6041)","Tehachapi","Kern","CA"
"Not Available","W0274","Wind Stream Operations 6042 (Zond Systems  Inc - 6042)","Tehachapi","Kern","CA"
"Not Available","W0275","85A (Zond Systems  Inc - 6043)","Tehachapi","Kern","CA"
"Not Available","W0276","85B (Zond Systems  Inc - 6044)","Tehachapi","Kern","CA"
"Seawest Energy Group","W0277","Phoenix Wind (Section 20 Trust)","North Palm Springs","Riverside","CA"
"Seawest Energy Group","W0278","East Winds Project (NAWP Inc)","North Palm Springs","Riverside","CA"
"See WPRS for details","W0280","CTV Management Group - Merged with W0463 - 12/31/2015","Tehachapi","Kern","CA"
"Terra-Gen Operating Company","W0283","San Gorgonio Westwinds II","North Palm Springs","Riverside","CA"
"CalWind Resources Inc","W0284","Wind Resource I (Calwind Wind Resource I)","Tehachapi","Kern","CA"
"Aero Energy LLC","W0285","Windridge Project (Retired 5/31/2015)","Tehachapi","Kern","CA"
"San Gorgornio Farms Inc","W0286","Karen Avenue Wind Farm","North Palm Springs","Riverside","CA"
"Not Available","W0289","Sky River Partnership (ESI Energy  Inc - 6065)","Tehachapi","Kern","CA"
"Seawest Energy Group","W0292","Altech III (NAWP Inc. - 6087)","North Palm Springs","Riverside","CA"
"Coram Energy Group Ltd","W0294","CTV Management Group - 6089 - Merged with W0263 - 12/31/2015","Tehachapi","Kern","CA"
"Ridgetop Energy LLC","W0297","Ridgetop Energy (Cannon Energy Corp - 6092)","Mojave","Kern","CA"
"Seawest Energy Group","W0298","Seawest Industries  Inc San Jacinto - Retired 11/1/2015","North Palm Springs","Riverside","CA"
"Seawest Energy Group","W0299","Green Power I (Dutch Energy Corp)","San Gorgonio","Riverside","CA"
"Westwind Association","W0300","Westwind Partners, LLC (ENXCO) - Decommissioned 7/1/2016","North Palm Springs","Riverside","CA"
"See WPRS for details","W0301","Windland Inc Boxcar II","Mojave","Kern","CA"
"Not Available","W0304","Victory Gardens IV (6103)","Tehachapi","Kern","CA"
"Not Available","W0306","Terra-Gen 251 Wind (Zond Monolith X)","Tehachapi","Kern","CA"
"Not Available","W0310","Wind Stream Operations 6111 (AES Tehachapi Wind - Zond Systems  Inc - Northwind)","Tehachapi","Kern","CA"
"Not Available","W0311","Painted Hills Wind Developers (Zond Systems Inc - 6112)","Desert Hot Springs","Riverside","CA"
"FPL Energy Operating Services Inc","W0312","Mojave 3 (Mojave 3-4-5 (Desertwind II PPC Trust) - 6113)","Mojave","Kern","CA"
"Mojave 16/17/18 LLC","W0313","Mojave 16, 17, 18 (Mojave 16-17-18  (Desertwind III PPC Trust) - 6063-6114)","Mojave","Kern","CA"
"Windpower Partners 1993 LP","W0318","Wintec Energy, Ltd.","Palm Springs","Riverside","CA"
"See WPRS for details","W0319","Oak Creek Wind Power","Mojave","Kern","CA"
"CalWind Resources Inc","W0320","Wind Resource II (Calwind)","Tehachapi","Kern","CA"
"See WPRS for details","W0322","Altamont Pass Windplant -Retired 11/1/2015","Livermore","Alameda","CA"
"Not Available","W0331","Santa Clara 85C - Decommissioned 7/1/2016","Livermore","Alameda","CA"
"See WPRS for details","W0333","ALTAMONT-  01W035 - Retired 10/31/2015","Livermore","Alameda","CA"
"Green Ridge Service LLC","W0336","Altamont Infrastructure Company - 01W144 - Retired 11/1/2015","Livermore","Alameda","CA"
"See WPRS for details","W0337","ALTAMONT - 01W146A - Retired 10/31/2015","Livermore","Alameda","CA"
"See WPRS for details","W0340","ALTAMONT - 01W146D - Retired 11/1/2015","Livermore","Alameda","CA"
"See WPRS for details","W0346","Altamont Midway Ltd - Retired 4/1/2015","Livermore","Alameda","CA"
"See WPRS for details","W0347","ALTAMONT - 16W011 - Retired 10/31/2015","Livermore","Alameda","CA"
"Green Ridge Service LLC","W0348","Flowind 3-4 - Retired 10/31/2015","Livermore","Alameda","CA"
"See WPRS for details","W0352","Patterson Pass -Retired 11/1/2014","Livermore","Alameda","CA"
"See WPRS for details","W0353","Dyer Road - Retired 4/1/2015","Unincorporated","Alameda","CA"
"International Turbine Research","W0354","International Turbine Research Inc.","Los Banos","Merced","CA"
"Seawest Energy Group","W0355","High Winds","Poway","Solano","CA"
"Seawest Energy Group","W0356","Solano Wind 3 (SMUD Solano Phase 1)","Poway","Solano","CA"
"FPL Energy Operating Services Inc","W0357","Solano Wind 1,2 (SMUD Solano Phase 2)","Poway","Solano","CA"
"FPL Energy Operating Services Inc","W0358","Shiloh I Wind (Victory Garden Prtnr PHIV)","Poway","Solano","CA"
"Terra-Gen Operating Company","W0359","Kumeyaay Wind Farm","San Diego","San Diego","CA"
"See WPRS for details","W0360","Mountain View III","Unincorporated","Riverside","CA"
"Terra-Gen Operating Company","W0361","Whitewater Hill Partners, LLC","Palm Springs","Riverside","CA"
"FPL Energy Operating Services Inc","W0364","Dillon Wind","North Palm Springs","Riverside","CA"
"FPL Energy Operating Services Inc","W0365","Difwind Farms LTD I","North Palm Springs","Riverside","CA"
"FPL Energy Operating Services Inc","W0366","Difwind Farms LTD II","Cabazon","Riverside","CA"
"Terra-Gen Operating Company","W0367","Pacific Wind Project, LLC","Mojave","Kern","CA"
"Los Angeles Department of Water & Power (LADWP)","W0368","Pine Tree Wind Power Plant","Unincorporated","Kern","CA"
"Hatchet Ridge Wind LLC","W0369","Hatchet Ridge Wind, LLC","Burney","Shasta","CA"
"Terra-Gen Operating Company","W0370","Alta I Wind Energy Center","Mojave","Kern","CA"
"NextEra Energy Resources LLC","W0371","FPL Energy Montezuma Winds LLC","Birds Landing","Solano","CA"
"Terra-Gen Operating Company","W0372","Alta II Wind Energy Center","Mojave","Kern","CA"
"See WPRS for details","W0374","Difwind Farms Ltd VI","Mojave","Kern","CA"
"See WPRS for details","W0375","Difwind VII - Retired 11/1/2015","Livermore","Alameda","CA"
"See WPRS for details","W0376","Difwind VIII - Retired 8/14/2014","Caliente","Kern","CA"
"See WPRS for details","W0377","DifWind IX - Retired 11/1/2015","Livermore","Alameda","CA"
"See WPRS for details","W0380","EDF Renewable Windfarm V Inc (ENXCO V)","Birds Landing","Solano","CA"
"See WPRS for details","W0382","Alta Mesa Phase III - In Litigation - No reporting","Palm Springs","Riverside","CA"
"Shiloh III Wind Project","W0384","Shiloh Wind Project 2, LLC (Shiloh II & III)","Birds Landing","Solano","CA"
"Oasis Power Partners LLC","W0385","Oasis Power Partners, LLC","Tehachapi","Kern","CA"
"Difwinds Farm Ltd V","W0386","Difwind Farms LTD V","North Palm Springs","Riverside","CA"
"Terra-Gen Operating Company","W0387","Alta III Wind Energy Center","Mojave","Kern","CA"
"Terra-Gen Operating Company","W0388","Alta IV Wind Energy Center","Mojave","Kern","CA"
"Terra-Gen Operating Company","W0389","Alta V Wind Energy Center","Mojave","Kern","CA"
"See WPRS for details","W0390","Golden Acorn Casino","Campo","San Diego","CA"
"BP Wind Energy North America","W0391","Edom Hills Project 1, LLC","Cathedral City","Riverside","CA"
"NextEra Energy Resources LLC","W0392","Montezuma Wind II","Birds Landing","Solano","CA"
"Alta Wind VIII LLC","W0393","Alta Wind VIII, LLC","Mojave","Kern","CA"
"NextEra Energy Resources LLC","W0394","Vasco Wind Energy Center","Livermore","Alameda","CA"
"Foundation Windpower","W0395","Teichert Vernalis","Tracy","San Joaquin","CA"
"Foundation Windpower","W0396","Safeway Tracy","Tracy","San Joaquin","CA"
"Foundation Windpower","W0397","IEUA","Rancho Cuamonga","San Bernardino","CA"
"Foundation Windpower","W0398","Anheuser-Busch","Fairfield","Solano","CA"
"Foundation Windpower","W0399","Cemex Madison","Madison","Yolo","CA"
"Foundation Windpower","W0400","Wal-Mart Red Bluff","Red Bluff","Tehama","CA"
"Foundation Windpower","W0401","Robertsons Ready-Mix","Cabazon","Riverside","CA"
"Foundation Windpower","W0402","Nestle Waters","Cabazon","Riverside","CA"
"Foundation Windpower","W0403","Cemex BMQ","Apple Valley","San Bernardino","CA"
"Foundation Windpower","W0404","Cemex River Plant","Victorville","San Bernardino","CA"
"Foundation Windpower","W0405","Superior Farms","Dixon","Solano","CA"
"EverPower Wind Holdings Inc","W0406","Mustang Hills LLC (Alta Wind VI Energy Center)","Mojave","Kern","CA"
"Terra-Gen Operating Company","W0407","Cameron Ridge","Mojave","Kern","CA"
"Coram California Development LP","W0408","Coram California Development, LP","Mojave","Kern","CA"
"Pettern Energy (Ocotillo LLC)","W0409","Ocotillo Express LLC","Ocotillo","Imperial","CA"
"See WPRS for details","W0413","WAGNER WIND, LLC","Unincorporated","Riverside","CA"
"North Sky River Energy LLC","W0414","North Sky River, LLC","Weldon","Kern","CA"
"Terra-Gen Operating Company","W0415","Pinyon Pines Winds I","Mojave","Kern","CA"
"Terra-Gen Operating Company","W0416","Pinyon Pines Winds II","Mojave","Kern","CA"
"Longroad Energy","W0417","Milford Wind 1 - (Utah)","Milford","Beaver","UT"
"Longroad Energy","W0418","Milford Wind 2 - (Utah)","Milford","Beaver","UT"
"Windstar Energy LLC","W0419","Windstar Energy, LLC","Tehachapi","Kern","CA"
"See WPRS for details","W0420","Manzana Wind","Unincorporated","Kern","CA"
"See WPRS for details","W0421","Shiloh III Wind Project, LLC","Unincorporated","Solano","CA"
"See WPRS for details","W0422","Shiloh IV Wind Project, LLC","Unincorporated","Solano","CA"
"NextEra Energy Resources LLC","W0423","Diablo Wind LLC","Birds Landing","Alameda","CA"
"See WPRS for details","W0426","Buena Vista Energy LLC","Unincorporated","Contra Costa","CA"
"See WPRS for details","W0429","Helzel & Schwarzhoff 88 (Decommissioned 3/31/2016)","Unincorporated","Kern","CA"
"See WPRS for details","W0430","Mountain View IV","Unincorporated","Riverside","CA"
"See WPRS for details","W0437","Wintec Energy #2-A","Unincorporated","Riverside","CA"
"See WPRS for details","W0438","Rising Tree Wind Farm III","Mojave","Kern","CA"
"See WPRS for details","W0439","Dutch Energy Wind Farm","San Gorgonio","Riverside","CA"
"See WPRS for details","W0440","Garnet Wind Energy Center","Unincorporated","Riverside","CA"
"See WPRS for details","W0441","Alta X Wind Energy Center","Unincorporated","Kern","CA"
"See WPRS for details","W0442","Alta XI Wind Energy Center","Unincorporated","Kern","CA"
"See WPRS for details","W0443","Mojave 4","Unincorporated","Kern","CA"
"See WPRS for details","W0444","Mojave 5","Unincorporated","Kern","CA"
"See WPRS for details","W0445","Coram Tehachapi LP","Unincorporated","Kern","CA"
"See WPRS for details","W0446","Windpower Partners 1992  L.P - Retired 11/1/2015","Unincorporated","Alameda","CA"
"See WPRS for details","W0447","San Gorgonio Wind","Unincorporated","Riverside","CA"
"See WPRS for details","W0449","Terra-Gen VG Wind","Unincorporated","Kern","CA"
"See WPRS for details","W0450","Mountain View I","Unincorporated","Riverside","CA"
"See WPRS for details","W0451","Mountain View II","Unincorporated","Riverside","CA"
"See WPRS for details","W0452","Cabazon Wind","Unincorporated","Riverside","CA"
"See WPRS for details","W0453","Windpower Partners 1991  L.P. - Retired 11/1/2015","Unincorporated","Alameda","CA"
"See WPRS for details","W0455","City of Soledad","Soledad","Monterey","CA"
"Foundation Windpower","W0456","Anheuser-Busch #2","Fairfield","Solano","CA"
"See WPRS for details","W0457","Taylor Farms","Unincorporated","Monterey","CA"
"See WPRS for details","W0458","Rising Tree Wind Farm I","Mojave","Kern","CA"
"See WPRS for details","W0459","Rising Tree Wind Farm II","Mojave","Kern","CA"
"Energia Sierra Juarez S de RL de CV","W0460","Energia Sierra Juarez, S. de R.L. de C.V. (Baja Mexico Wind)","Tecate","Tecate","MX"
"See WPRS for details","W0461","Golden Hills","Livermore","Alameda","CA"
"See WPRS for details","W0463","Coram Energy LLC","Tehachapi","Kern","CA"
"Not Available","W0465","Scheid Vineyards","Unincorporated","Monterey","CA"
"Not Available","W0466","CDCR-LAC","Unincorporated","Los Angeles","CA"
"See WPRS for details","W0467","Tule Wind","Boulevard","San Diego","CA"
"See WPRS for details","W0468","Golden Hills North","Livermore","Alameda","CA"
"Terra-Gen Operating Company","W0470","Voyager Wind I, LLC                ","Mojave","Kern","CA"
"Not Available","W0471","Voyager Wind II, LLC","Mojave","Kern","CA"
"Not Available","W0472","Voyager Wind III, LLC","Mojave","Kern","CA"
"Not Available","W0473","Voyager Wind IV, LLC","Mojave","Kern","CA"
"Foundation Windpower","W0474","Mann Packing      ","Gonzales","Monterey","CA"
"Foundation Windpower","W0475","CDCR SVSP          ","Soledad","Monterey","CA"
"Foundation Windpower","W0476","CDCR CTF          ","Soledad","Monterey","CA"
"FPL Energy Operating Services Inc","W0477","Mojave 3-4-5","Mojave","Kern","CA"
"Terra-Gen, LLC","W0478","Painted Hills Wind Holdings, LLC","Desert Hot Springs","Riverside","CA"
"Terra-Gen, LLC","W0479","Coachella Wind Holdings, LLC","Desert Hot Springs","Riverside","CA"
"Terra-Gen, LLC","W0480","Oasis Alta, LLC","Mojave","Kern","CA"
"Terra-Gen, LLC","W0481","Point Wind","Tehachapi","Kern","CA"
"Greenbacker Renewable Energy Company LLC","W0482","Altamont Winds LLC","Livermore","Alameda","CA"
"Energia Sierra Juarez S de RL de CV","W0483","Energia Sierra Juarez Wind Project Expansion","Tecate","Tecate","MX"
"Not Available","W9999","CAISO In-State Wind Generation","Sacramento","ALL","CA"
